window,time,value
2020-02-25 2020-05-24,2020-04-02,0
2020-02-25 2020-05-24,2020-04-03,0
2020-02-25 2020-05-24,2020-04-04,0
2020-02-25 2020-05-24,2020-04-05,0
2020-02-25 2020-05-24,2020-04-06,0
2020-02-25 2020-05-24,2020-04-07,0
2020-02-25 2020-05-24,2020-04-08,0
2020-02-25 2020-05-24,2020-04-09,0
2020-02-25 2020-05-24,2020-04-10,0
2020-02-25 2020-05-24,2020-04-11,0
2020-02-25 2020-05-24,2020-04-12,0
2020-02-25 2020-05-24,2020-04-13,0
2020-02-25 2020-05-24,2020-04-14,31
2020-02-25 2020-05-24,2020-04-15,0
2020-02-25 2020-05-24,2020-04-16,0
2020-02-25 2020-05-24,2020-04-17,0
2020-02-25 2020-05-24,2020-04-18,0
2020-02-25 2020-05-24,2020-04-19,0
2020-02-25 2020-05-24,2020-04-20,0
2020-02-25 2020-05-24,2020-04-21,0
2020-02-25 2020-05-24,2020-04-22,32
2020-02-25 2020-05-24,2020-04-23,0
2020-02-25 2020-05-24,2020-04-24,0
2020-02-25 2020-05-24,2020-04-25,0
2020-02-25 2020-05-24,2020-04-26,0
2020-02-25 2020-05-24,2020-04-27,0
2020-02-25 2020-05-24,2020-04-28,0
2020-02-25 2020-05-24,2020-04-29,0
2020-02-25 2020-05-24,2020-04-30,0
2020-02-25 2020-05-24,2020-05-01,0
2020-02-25 2020-05-24,2020-05-02,0
2020-02-25 2020-05-24,2020-05-03,0
2020-02-25 2020-05-24,2020-05-04,0
2020-02-25 2020-05-24,2020-05-05,0
2020-02-25 2020-05-24,2020-05-06,0
2020-02-25 2020-05-24,2020-05-07,33
2020-02-25 2020-05-24,2020-05-08,0
2020-02-25 2020-05-24,2020-05-09,0
2020-02-25 2020-05-24,2020-05-10,0
2020-02-25 2020-05-24,2020-05-11,30
2020-02-25 2020-05-24,2020-05-12,0
2020-02-25 2020-05-24,2020-05-13,0
2020-02-25 2020-05-24,2020-05-14,0
2020-02-25 2020-05-24,2020-05-15,0
2020-02-25 2020-05-24,2020-05-16,0
2020-02-25 2020-05-24,2020-05-17,0
2020-02-25 2020-05-24,2020-05-18,0
2020-02-25 2020-05-24,2020-05-19,0
2020-02-25 2020-05-24,2020-05-20,33
2020-02-25 2020-05-24,2020-05-21,40
2020-02-25 2020-05-24,2020-05-22,0
